ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxblend,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmblend,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvblend,st_radvn,st_uj,st_ujerr,st_ujlim,st_ujblend,st_bj,st_bjerr,st_bjlim,st_bjblend,st_vj,st_vjerr,st_vjlim,st_vjblend,st_rc,st_rcerr,st_rclim,st_rcblend,st_ic,st_icerr,st_iclim,st_icblend,st_j,st_jerr,st_jlim,st_jblend,st_h,st_herr,st_hlim,st_hblend,st_k,st_kerr,st_klim,st_kblend,st_wise1,st_wise1err,st_wise1lim,st_wise1blend,st_wise2,st_wise2err,st_wise2lim,st_wise2blend,st_wise3,st_wise3err,st_wise3lim,st_wise3blend,st_wise4,st_wise4err,st_wise4lim,st_wise4blend,st_irac1,st_irac1err,st_irac1lim,st_irac1blend,st_irac2,st_irac2err,st_irac2lim,st_irac2blend,st_irac3,st_irac3err,st_irac3lim,st_irac3blend,st_irac4,st_irac4err,st_irac4lim,st_irac4blend,st_mips1,st_mips1err,st_mips1lim,st_mips1blend,st_mips2,st_mips2err,st_mips2lim,st_mips2blend,st_mips3,st_mips3err,st_mips3lim,st_mips3blend,st_iras1,st_iras1err,st_iras1lim,st_iras1blend,st_iras2,st_iras2err,st_iras2lim,st_iras2blend,st_iras3,st_iras3err,st_iras3lim,st_iras3blend,st_iras4,st_iras4err,st_iras4lim,st_iras4blend,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_umbjblend,st_bmvj,st_bmvjerr,st_bmvjlim,st_bmvjblend,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmicblend,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_vjmrcblend,st_jmh2,st_jmh2err,st_jmh2lim,st_jmh2blend,st_hmk2,st_hmk2err,st_hmk2lim,st_hmk2blend,st_jmk2,st_jmk2err,st_jmk2lim,st_jmk2blend,st_bmy,st_bmyerr,st_bmylim,st_bmyblend,st_m1,st_m1err,st_m1lim,st_m1blend,st_c1,st_c1err,st_c1lim,st_c1blend,st_colorn,st_spstr,st_ssperr,st_splim,st_spblend,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggblend,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfeblend,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumblend,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densblend,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_ageblend,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsiniblend,st_vsinin,st_acts,st_actserr,st_actslim,st_actsblend,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrblend,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxblend,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_publ_date,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_st_npar,pl_st_nref,rowupdate
318.740692,0.000003,21.24937948,0.00000022,21h14m57.77s,-20.789209,0.000001,-20d47m21.2s,27.950002,0.000003,-40.504518,0.000003,314.835349,0.000003,-4.611588,0.000002,2,21.58,1.14,-1.14,0,0,1,46.34,2.33,-2.58,0,1,-39.500,1.200,0,-120.500,1.200,0,126.800,1.700,0,0,2,14.72,0.00,-0.00,0,0,3,,,,,8.794,,0,0,8.080,,0,0,,,,,,,,,6.850,0.025,0,0,6.567,0.016,0,0,6.485,0.022,0,0,6.395,0.091,0,0,6.399,0.027,0,0,6.508,0.022,0,0,6.372,0.123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.714,,0,0,,,,,,,,,0.283,0.030,0,0,0.082,0.027,0,0,0.365,0.033,0,0,0.433,0.003,0,0,0.258,0.004,0,0,0.391,0.006,0,0,12,G6 V,,0,0,3,5765.00,40.00,-40.00,0,0,4,4.75,0.20,-0.20,0,0,4,0.370,0.070,-0.070,0,0,4,[Fe/H],0.029,,,0,0,2,,,,,0,0,1.15,,,0,0,4,,,,,0,0,5.600,1.200,-1.200,0,0,0,2.5000,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 202206,HIP 104903,,HD 202206 b,HD 202206,b,2,0,3,Radial Velocity,2002,2002-07,1,0,0,0,0,0,1,0,http://exoplanet.eu/catalog/hd_202206_b/,http://exoplanets.org/detail/HD_202206_b,255.87000000,0.06000000,-0.06000000,0,2,0.830400,,,0,3,90.000,,,0,1,2452250.000000,,,0,2,0.434920,,,0,3,161.1826,,,0,3,564.750,1.340,-1.340,0,2,17.42774,,,0,5538.82530,,,0,3,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,37,0,2013-04-01
318.740692,0.000003,21.24937948,0.00000022,21h14m57.77s,-20.789209,0.000001,-20d47m21.2s,27.950002,0.000003,-40.504518,0.000003,314.835349,0.000003,-4.611588,0.000002,2,21.58,1.14,-1.14,0,0,1,46.34,2.33,-2.58,0,1,-39.500,1.200,0,-120.500,1.200,0,126.800,1.700,0,0,2,14.72,0.00,-0.00,0,0,3,,,,,8.794,,0,0,8.080,,0,0,,,,,,,,,6.850,0.025,0,0,6.567,0.016,0,0,6.485,0.022,0,0,6.395,0.091,0,0,6.399,0.027,0,0,6.508,0.022,0,0,6.372,0.123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.714,,0,0,,,,,,,,,0.283,0.030,0,0,0.082,0.027,0,0,0.365,0.033,0,0,0.433,0.003,0,0,0.258,0.004,0,0,0.391,0.006,0,0,12,G6 V,,0,0,3,5765.00,40.00,-40.00,0,0,4,4.75,0.20,-0.20,0,0,4,0.370,0.070,-0.070,0,0,4,[Fe/H],0.029,,,0,0,2,,,,,0,0,1.15,,,0,0,4,,,,,0,0,5.600,1.200,-1.200,0,0,0,2.5000,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 202206,HIP 104903,,HD 202206 c,HD 202206,c,2,0,3,Radial Velocity,2004,2005-09,1,0,0,0,0,0,1,0,http://exoplanet.eu/catalog/hd_202206_c/,http://exoplanets.org/detail/HD_202206_c,1383.40000000,18.40000000,-18.40000000,0,1,2.542000,,,0,2,90.000,,,0,1,2452250.000000,,,0,1,0.266920,,,0,2,55.5000,,,0,2,42.010,1.500,-1.500,0,1,2.43653,,,0,774.36974,,,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,30,0,2013-04-01
319.742584,0.000002,21.31617228,0.00000016,21h18m58.22s,26.230545,0.000002,+26d13m50.0s,74.613581,0.000003,-16.117743,0.000003,332.521651,0.000004,39.501218,0.000003,2,24.48,1.05,-1.05,0,0,2,40.85,1.68,-1.83,0,1,131.300,1.400,0,8.900,1.300,0,131.600,1.900,0,0,2,-17.00,0.20,-0.20,0,0,1,,,,,9.206,0.019,0,0,8.425,0.013,0,0,,,,,,,,,7.068,0.019,0,0,6.737,0.018,0,0,6.653,0.022,0,0,6.658,0.071,0,0,6.627,0.021,0,0,6.655,0.015,0,0,6.611,0.068,0,0,6.652,0.008,0,0,6.681,0.013,0,0,,,,,6.675,0.007,0,0,6.659e+00,1.000e-02,0,0,5.195e+00,8.250e-01,0,0,,,,,,,,,,,,,,,,,,,,,17,,,,,0.781,0.023,0,0,,,,,,,,,0.331,0.026,0,0,0.084,0.028,0,0,0.415,0.029,0,0,0.456,0.001,0,0,0.284,0.001,0,0,0.310,0.008,0,0,8,G8 V,,0,0,2,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.220,0.140,-0.090,0,0,0,6.0000,,,0,0,1,0.450,0.059,0,0,1,-4.370,,0,0,1,,,,,0,1,0,1,0,0,3,1,HD 203030,HIP 105232,,HD 203030 b,HD 203030,b,1,0,3,Imaging,2006,2006-11,0,1,0,0,0,0,0,0,,,,,,,0,487.100000,1.800000,-1.800000,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,24.09000,8.37900,-11.52100,0,7656.09700,2662.99100,-3661.61200,0,1,,,,,,,,,,,,,0,,,,,0,1206.00,74.00,-116.00,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,3,0,2013-08-05
322.050873,0.000003,21.47005819,0.00000017,21h28m12.21s,-21.726255,0.000001,-21d43m34.5s,28.027798,0.000003,-43.728032,0.000003,317.494365,0.000003,-6.452868,0.000002,2,21.14,1.06,-1.06,0,0,3,47.30,2.26,-2.50,0,2,41.900,1.100,0,-271.900,1.300,0,275.100,1.700,0,0,2,-9.76,0.00,-0.00,0,0,2,,,,,8.701,0.024,0,0,8.006,0.014,0,0,,,,,,,,,6.812,0.024,0,0,6.539,0.040,0,0,6.459,0.018,0,0,6.450,0.081,0,0,6.430,0.024,0,0,6.433,0.016,0,0,6.402,0.077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0.695,0.028,0,0,,,,,,,,,0.273,0.047,0,0,0.080,0.044,0,0,0.353,0.030,0,0,0.424,0.003,0,0,0.242,0.004,0,0,0.360,0.006,0,0,13,G5 V,,0,0,3,5760.00,100.00,-100.00,0,0,3,4.45,0.12,-0.12,0,0,3,0.240,0.060,-0.060,0,0,3,[Fe/H],,,,,,1,,,,,,0,1.02,,,0,0,3,,,,,,0,7.200,,,0,0,0,1.5900,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 204313,HIP 106006,,HD 204313 b,HD 204313,b,2,0,3,Radial Velocity,2009,2010-02,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_204313_b/,http://exoplanets.org/detail/HD_204313_b,1920.10000000,25.00000000,-25.00000000,0,2,3.040000,0.060000,-0.060000,0,2,,,,,0,2452111.600000,28.000000,-28.000000,0,2,0.230000,0.040000,-0.040000,0,2,298.0000,6.0000,-6.0000,0,2,57.000,3.000,-3.000,0,2,3.55000,0.20000,-0.20000,0,1128.25000,63.60000,-63.60000,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,27,0,2013-04-01
322.050873,0.000003,21.47005819,0.00000017,21h28m12.21s,-21.726255,0.000001,-21d43m34.5s,28.027798,0.000003,-43.728032,0.000003,317.494365,0.000003,-6.452868,0.000002,2,21.14,1.06,-1.06,0,0,3,47.30,2.26,-2.50,0,2,41.900,1.100,0,-271.900,1.300,0,275.100,1.700,0,0,2,-9.76,0.00,-0.00,0,0,2,,,,,8.701,0.024,0,0,8.006,0.014,0,0,,,,,,,,,6.812,0.024,0,0,6.539,0.040,0,0,6.459,0.018,0,0,6.450,0.081,0,0,6.430,0.024,0,0,6.433,0.016,0,0,6.402,0.077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0.695,0.028,0,0,,,,,,,,,0.273,0.047,0,0,0.080,0.044,0,0,0.353,0.030,0,0,0.424,0.003,0,0,0.242,0.004,0,0,0.360,0.006,0,0,13,G5 V,,0,0,3,5760.00,100.00,-100.00,0,0,3,4.45,0.12,-0.12,0,0,3,0.240,0.060,-0.060,0,0,3,[Fe/H],,,,,,1,,,,,,0,1.02,,,0,0,3,,,,,,0,7.200,,,0,0,0,1.5900,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 204313,HIP 106006,,HD 204313 d,HD 204313,d,2,0,3,Radial Velocity,2012,2012-07,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_204313_d/,http://exoplanets.org/detail/HD_204313_d,2831.60000000,150.00000000,-150.00000000,0,1,3.930000,0.140000,-0.140000,0,1,,,,,0,2456376.900000,176.000000,-176.000000,0,1,0.280000,0.090000,-0.090000,0,1,247.0000,16.0000,-16.0000,0,1,23.700,4.000,-4.000,0,1,1.68000,0.30000,-0.30000,0,533.93000,95.34000,-95.34000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,20,0,2013-04-01
323.097961,0.000003,21.53986410,0.00000022,21h32m23.51s,-20.957422,0.000002,-20d57m26.7s,29.459195,0.000003,-44.424347,0.000003,318.670379,0.000003,-6.033805,0.000003,3,37.10,1.26,-1.26,0,0,2,26.95,0.88,-0.95,0,2,-279.300,1.500,0,-124.600,1.400,0,305.800,2.100,0,0,3,,,,,,0,,,,,9.330,0.000,0,0,8.450,0.000,0,0,,,,,,,,,6.895,0.025,0,0,6.475,0.045,0,0,6.357,0.018,0,0,6.293,0.087,0,0,6.238,0.026,0,1,6.342,0.015,0,0,6.352,0.069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.880,0.000,0,0,,,,,,,,,0.420,0.051,0,0,0.118,0.048,0,0,0.538,0.031,0,0,,,,,,,,,,,,,6,K1/2 V,,0,0,4,,,,,,2,,,,,,1,,,,,,1,,,,,,,2,,,,,,1,,,,,,2,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,0,HD 204941,HIP 106353,,HD 204941 b,HD 204941,b,1,0,3,Radial Velocity,2011,2011-11,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_204941_b/,http://exoplanets.org/detail/HD_204941_b,1733.00000000,74.00000000,-74.00000000,0,1,2.560000,0.080000,-0.080000,0,1,,,,,0,2456015.000000,92.000000,-92.000000,0,1,0.370000,0.080000,-0.080000,0,1,-132.0000,18.0000,-18.0000,0,1,,,,,0,0.26600,0.03200,-0.03200,0,84.53920,10.17010,-10.17010,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,15,0,2013-04-01
324.535034,0.000003,21.63566895,0.00000019,21h38m08.41s,-31.737484,0.000002,-31d44m14.9s,14.613677,0.000003,-47.999168,0.000003,316.298725,0.000003,-16.638970,0.000002,2,11.07,1.12,-1.12,0,0,1,90.33,8.30,-10.17,0,1,21.600,1.300,0,-82.200,1.300,0,85.000,1.800,0,0,2,,,,0,0,2,,,,,9.100,,0,0,8.560,,0,0,,,,,,,,,7.585,0.024,0,0,7.350,0.038,0,0,7.299,0.026,0,0,7.193,0.038,0,0,7.284,0.019,0,0,7.288,0.018,0,0,7.227,0.140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0.540,,0,0,,,,,,,,,0.235,0.045,0,0,0.051,0.046,0,0,0.286,0.035,0,0,,,,,,,,,,,,,6,F7 V,,0,0,2,6176.00,30.00,-30.00,0,0,1,4.29,0.06,-0.05,0,0,1,0.190,0.040,-0.040,0,0,1,[Fe/H],0.360,,,0,0,1,1.33,0.10,-0.10,0,0,1,1.22,0.08,-0.06,0,0,1,,,,,0,0,2.840,0.920,-1.120,0,0,0,4.4800,0.5000,-0.5000,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 205739,HIP 106824,,HD 205739 b,HD 205739,b,1,0,3,Radial Velocity,2008,2008-11,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_205739_b/,http://exoplanets.org/detail/HD_205739_b,279.80000000,0.10000000,-0.10000000,0,1,0.896000,0.019000,-0.015000,0,1,,,,,0,2453390.700000,0.700000,-0.700000,0,1,0.270000,0.070000,-0.070000,0,1,301.0000,8.0000,-8.0000,0,1,42.000,3.000,-3.000,0,1,1.37000,0.07000,-0.09000,0,435.41000,22.25000,-28.60000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2013-04-02
325.853760,0.000003,21.72358398,0.00000021,21h43m24.90s,-7.408253,0.000001,-07d24m29.7s,47.876544,0.000004,-41.348121,0.000003,325.598354,0.000003,5.918440,0.000002,2,5.88,1.11,-1.11,0,0,1,170.07,27.01,-39.58,0,1,3.000,0.800,0,2.500,0.800,0,3.900,1.100,0,0,2,,,,,,0,,,,,9.378,0.023,0,0,8.346,0.014,0,0,,,,,,,,,6.579,0.019,0,0,6.111,0.027,0,0,5.952,0.026,0,0,6.006,0.114,0,0,5.913,0.041,0,0,5.960,0.016,0,0,5.951,0.044,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,1.032,0.027,0,0,,,,,,,,,0.468,0.033,0,0,0.159,0.037,0,0,0.627,0.032,0,0,,,,,,,,,,,,,5,K0 III,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,1,HD 206610,HIP 107251,,HD 206610 b,HD 206610,b,1,0,3,Radial Velocity,2009,2010-05,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_206610_b/,http://exoplanets.org/detail/HD_206610_b,610.00000000,13.00000000,-13.00000000,0,1,1.680000,0.050000,-0.050000,0,1,,,,,0,2454677.000000,20.000000,-20.000000,0,1,0.229000,0.058000,-0.058000,0,1,296.0000,10.0000,-10.0000,0,1,,,,,0,2.20000,0.10000,-0.10000,0,699.19700,31.78170,-31.78170,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,12,0,2013-04-02
328.151184,0.000003,21.87674561,0.00000020,21h52m36.28s,-26.026560,0.000002,-26d01m35.6s,24.003585,0.000003,-50.214851,0.000003,321.388793,0.000003,-12.354910,0.000002,2,18.08,1.19,-1.19,0,0,2,55.31,3.42,-3.90,0,2,130.300,1.600,0,-140.700,1.600,0,191.800,2.300,0,0,2,-16.70,0.20,-0.20,0,0,1,,,,,9.481,0.021,0,0,8.786,0.014,0,0,,,,,,,,,7.587,0.018,0,0,7.297,0.024,0,0,7.207,0.017,0,0,7.062,0.039,0,0,7.180,0.020,0,0,7.192,0.018,0,0,7.113,0.099,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.694,0.025,0,0,,,,,,,,,0.290,0.030,0,0,0.090,0.029,0,0,0.380,0.025,0,0,0.425,0.003,0,0,0.244,0.005,0,0,0.338,0.007,0,0,11,G5 V,,0,0,2,5710.00,81.00,,0,,1,,,,,,0,,,,,,0,,-0.112,0.051,,0,,1,0.90,0.06,,0,,1,0.94,0.10,,0,,1,,,,,,0,,,,,,0,3.0000,,,0,,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,2,HD 207832,HIP 107985,,HD 207832 b,HD 207832,b,2,0,3,Radial Velocity,2012,2012-09,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_207832_b/,http://exoplanets.org/detail/HD_207832_b,161.97000000,0.97000000,-0.78000000,0,1,0.570000,0.002000,-0.002000,0,1,,,,,0,2453191.073060,,,0,1,0.130000,0.180000,-0.050000,0,1,130.8000,23.9000,-83.4000,0,1,,,,,0,,,,,,,,,0,0.56000,0.06000,-0.03000,0,177.97700,19.06900,-9.53500,0,1,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,10,0,2013-04-02
328.151184,0.000003,21.87674561,0.00000020,21h52m36.28s,-26.026560,0.000002,-26d01m35.6s,24.003585,0.000003,-50.214851,0.000003,321.388793,0.000003,-12.354910,0.000002,2,18.08,1.19,-1.19,0,0,2,55.31,3.42,-3.90,0,2,130.300,1.600,0,-140.700,1.600,0,191.800,2.300,0,0,2,-16.70,0.20,-0.20,0,0,1,,,,,9.481,0.021,0,0,8.786,0.014,0,0,,,,,,,,,7.587,0.018,0,0,7.297,0.024,0,0,7.207,0.017,0,0,7.062,0.039,0,0,7.180,0.020,0,0,7.192,0.018,0,0,7.113,0.099,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.694,0.025,0,0,,,,,,,,,0.290,0.030,0,0,0.090,0.029,0,0,0.380,0.025,0,0,0.425,0.003,0,0,0.244,0.005,0,0,0.338,0.007,0,0,11,G5 V,,0,0,2,5710.00,81.00,,0,,1,,,,,,0,,,,,,0,,-0.112,0.051,,0,,1,0.90,0.06,,0,,1,0.94,0.10,,0,,1,,,,,,0,,,,,,0,3.0000,,,0,,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,2,HD 207832,HIP 107985,,HD 207832 c,HD 207832,c,2,0,3,Radial Velocity,2012,2012-09,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_207832_c/,http://exoplanets.org/detail/HD_207832_c,1155.70000000,71.90000000,-37.00000000,0,1,2.112000,0.087000,-0.045000,0,1,,,,,0,2453191.073060,,,0,1,0.270000,0.220000,-0.100000,0,1,121.6000,32.4000,-76.5000,0,1,,,,,0,,,,,,,,,0,0.73000,0.18000,-0.05000,0,232.00600,57.20700,-15.89100,0,1,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,10,0,2013-04-02
329.099945,0.000002,21.93999634,0.00000010,21h56m23.99s,21.239859,0.000001,+21d14m23.5s,77.245181,0.000002,-25.717717,0.000002,339.749827,0.000002,31.518802,0.000002,2,2.84,0.77,-0.77,0,0,3,352.11,75.10,-130.98,0,3,1.700,0.700,0,14.600,0.700,0,14.700,1.000,0,0,2,4.79,0.06,-0.06,0,0,2,,,,,,,,,6.400,,0,0,,,,,,,,,3.328,0.214,0,0,2.537,0.170,0,0,2.224,0.244,0,0,0.275,,-1,1,0.371,,-1,1,2.103,0.016,0,0,2.014,0.015,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.791,0.273,0,0,0.313,0.297,0,0,1.104,0.325,0,0,1.091,0.003,0,0,0.743,0.009,0,0,0.426,0.009,0,0,7,M1 III,,0,0,2,4035.00,65.00,-65.00,0,0,1,1.40,0.20,-0.20,0,0,1,-0.090,0.160,-0.160,0,0,1,[Fe/H],,,,,,0,51.10,8.30,-8.30,0,0,1,1.60,0.40,-0.40,0,0,1,,,,,,0,2.000,1.300,-1.300,0,0,0,3.6000,,,0,0,1,0.288,0.037,0,0,1,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 208527,HIP 108296,,HD 208527 b,HD 208527,b,1,0,3,Radial Velocity,2012,2013-01,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_208527_b/,http://exoplanets.org/detail/HD_208527_b,875.50000000,5.80000000,-5.80000000,0,1,2.100000,0.200000,-0.200000,0,1,,,,,0,2450745.300000,45.700000,-45.700000,0,1,0.080000,0.040000,-0.040000,0,1,278.0000,19.5000,-19.5000,0,1,155.400,3.200,-3.200,0,1,9.90000,1.70000,-1.70000,0,3146.40000,540.30000,-540.30000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,12,0,2012-11-12
